filename,notebook_title,eve,lit,org,plc,psn,wrk,date_e,date_a,date_f,count_context,context,average_context
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,0,.//tei:sourceDoc//tei:note[@type='editorial'],0
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,1,.//tei:sourceDoc//tei:note[@type='authorial'],0
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,199,.//tei:sourceDoc//tei:surface,0
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,92,.//tei:sourceDoc//tei:add,0
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,493,.//tei:sourceDoc//tei:zone,0
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,2441,.//tei:sourceDoc//tei:line,0
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,1140,.//tei:sourceDoc//tei:seg,0
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,1,.//tei:abstract,0
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,7,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,6
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,0
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,8
1zzdv,Notizbuch C14,N/A,N/A,N/A,244,121,398,1875,1875,,763,.//tei:sourceDoc//tei:rs,0
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,0,.//tei:sourceDoc//tei:ptr,0
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,6,.//tei:sourceDoc//tei:date,0
1zzdv,Notizbuch C14,N/A,N/A,N/A,N/A,N/A,N/A,1875,1875,,74,.//tei:sourceDoc//tei:ref,0
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,2,.//tei:sourceDoc//tei:note[@type='editorial'],14
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,2,.//tei:sourceDoc//tei:note[@type='authorial'],0
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,250,.//tei:sourceDoc//tei:surface,0
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,347,.//tei:sourceDoc//tei:add,0
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,636,.//tei:sourceDoc//tei:zone,0
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,3173,.//tei:sourceDoc//tei:line,0
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,1739,.//tei:sourceDoc//tei:seg,0
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,1,.//tei:abstract,75
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,22,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,19
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,13
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,13
22jtp,Notizbuch A5,20,N/A,9,642,399,127,1862,,,1199,.//tei:sourceDoc//tei:rs,0
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,0,.//tei:sourceDoc//tei:ptr,0
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,3,.//tei:sourceDoc//tei:date,0
22jtp,Notizbuch A5,N/A,N/A,N/A,N/A,N/A,N/A,1862,,,98,.//tei:sourceDoc//tei:ref,0
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,1,.//tei:sourceDoc//tei:note[@type='editorial'],12
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,3,.//tei:sourceDoc//tei:note[@type='authorial'],0
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,101,.//tei:sourceDoc//tei:surface,0
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,120,.//tei:sourceDoc//tei:add,0
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,258,.//tei:sourceDoc//tei:zone,0
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,1232,.//tei:sourceDoc//tei:line,0
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,842,.//tei:sourceDoc//tei:seg,0
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,1,.//tei:abstract,0
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,7,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,14
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,0
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,0
1zzf1,Notizbuch D10,11,N/A,15,362,110,38, ,1871,,536,.//tei:sourceDoc//tei:rs,0
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,0,.//tei:sourceDoc//tei:ptr,0
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,9,.//tei:sourceDoc//tei:date,0
1zzf1,Notizbuch D10,N/A,N/A,N/A,N/A,N/A,N/A, ,1871,,26,.//tei:sourceDoc//tei:ref,0
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,0,.//tei:sourceDoc//tei:note[@type='editorial'],0
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,0,.//tei:sourceDoc//tei:note[@type='authorial'],0
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,133,.//tei:sourceDoc//tei:surface,0
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,16,.//tei:sourceDoc//tei:add,0
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,152,.//tei:sourceDoc//tei:zone,0
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,427,.//tei:sourceDoc//tei:line,0
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,450,.//tei:sourceDoc//tei:seg,0
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,1,.//tei:abstract,0
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,6,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,9
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,10
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,9
16b00,Notizbuch C7,14,N/A,7,124,125,9,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,279,.//tei:sourceDoc//tei:rs,0
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,0,.//tei:sourceDoc//tei:ptr,0
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,48,.//tei:sourceDoc//tei:date,0
16b00,Notizbuch C7,N/A,N/A,N/A,N/A,N/A,N/A,Während oder kurz nach der Reise nach Thüringen von Anfang Juli bis zum 25. August 1873 entstanden.,1873,,8,.//tei:sourceDoc//tei:ref,0
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,0,.//tei:sourceDoc//tei:note[@type='editorial'],0
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,0,.//tei:sourceDoc//tei:note[@type='authorial'],0
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,135,.//tei:sourceDoc//tei:surface,0
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,13,.//tei:sourceDoc//tei:add,0
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,211,.//tei:sourceDoc//tei:zone,0
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,815,.//tei:sourceDoc//tei:line,0
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,291,.//tei:sourceDoc//tei:seg,0
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,1,.//tei:abstract,0
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,12,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,21
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,0
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,8
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,10
22jth,Notizbuch A20,N/A,N/A,2,22,83,72,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,179,.//tei:sourceDoc//tei:rs,0
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,0,.//tei:sourceDoc//tei:ptr,0
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,10,.//tei:sourceDoc//tei:date,0
22jth,Notizbuch A20,N/A,N/A,N/A,N/A,N/A,N/A,1881-04-19 1881-04-23 1881-05-02 1881-05-03,,1881,33,.//tei:sourceDoc//tei:ref,0
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,4,.//tei:sourceDoc//tei:note[@type='editorial'],17
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,9,.//tei:sourceDoc//tei:note[@type='authorial'],0
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,135,.//tei:sourceDoc//tei:surface,0
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,61,.//tei:sourceDoc//tei:add,0
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,305,.//tei:sourceDoc//tei:zone,0
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,1255,.//tei:sourceDoc//tei:line,0
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,628,.//tei:sourceDoc//tei:seg,0
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,1,.//tei:abstract,0
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,11,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,6
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,8
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,6
1zzdq,Notizbuch C6,3,N/A,5,188,114,73,1873,1873,1873,383,.//tei:sourceDoc//tei:rs,0
1zzdq,Notizbuch C6,N/A,5,N/A,N/A,N/A,N/A,1873,1873,1873,5,.//tei:sourceDoc//tei:ptr,0
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,20,.//tei:sourceDoc//tei:date,0
1zzdq,Notizbuch C6,N/A,N/A,N/A,N/A,N/A,N/A,1873,1873,1873,92,.//tei:sourceDoc//tei:ref,0
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,0,.//tei:sourceDoc//tei:note[@type='editorial'],0
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,0,.//tei:sourceDoc//tei:note[@type='authorial'],0
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,171,.//tei:sourceDoc//tei:surface,0
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,90,.//tei:sourceDoc//tei:add,0
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,315,.//tei:sourceDoc//tei:zone,0
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,1523,.//tei:sourceDoc//tei:line,0
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,1169,.//tei:sourceDoc//tei:seg,0
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,1,.//tei:abstract,0
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,7,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,11
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,12
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,12
16q91,Notizbuch D1,16,N/A,70,359,109,41,19.05.1864-26.05.1864,1864,,595,.//tei:sourceDoc//tei:rs,0
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,0,.//tei:sourceDoc//tei:ptr,0
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,35,.//tei:sourceDoc//tei:date,0
16q91,Notizbuch D1,N/A,N/A,N/A,N/A,N/A,N/A,19.05.1864-26.05.1864,1864,,61,.//tei:sourceDoc//tei:ref,0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,0,.//tei:sourceDoc//tei:note[@type='editorial'],0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,0,.//tei:sourceDoc//tei:note[@type='authorial'],0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,152,.//tei:sourceDoc//tei:surface,0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,132,.//tei:sourceDoc//tei:add,0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,393,.//tei:sourceDoc//tei:zone,0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,2525,.//tei:sourceDoc//tei:line,0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,1529,.//tei:sourceDoc//tei:seg,0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,1,.//tei:abstract,0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,7,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,6
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,0
1zzdz,Notizbuch D7,14,N/A,80,547,299,21,1871,1871,,961,.//tei:sourceDoc//tei:rs,0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,0,.//tei:sourceDoc//tei:ptr,0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,46,.//tei:sourceDoc//tei:date,0
1zzdz,Notizbuch D7,N/A,N/A,N/A,N/A,N/A,N/A,1871,1871,,64,.//tei:sourceDoc//tei:ref,0
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,0,.//tei:sourceDoc//tei:note[@type='editorial'],0
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,0,.//tei:sourceDoc//tei:note[@type='authorial'],0
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,143,.//tei:sourceDoc//tei:surface,0
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,110,.//tei:sourceDoc//tei:add,0
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,377,.//tei:sourceDoc//tei:zone,0
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,1696,.//tei:sourceDoc//tei:line,0
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,897,.//tei:sourceDoc//tei:seg,0
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,1,.//tei:abstract,0
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,20,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,8
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,0
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,15
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,15
1zzf3,Notizbuch E3,2,N/A,5,85,88,463,,,,643,.//tei:sourceDoc//tei:rs,0
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,0,.//tei:sourceDoc//tei:ptr,0
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,12,.//tei:sourceDoc//tei:date,0
1zzf3,Notizbuch E3,N/A,N/A,N/A,N/A,N/A,N/A,,,,20,.//tei:sourceDoc//tei:ref,0
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,18,.//tei:sourceDoc//tei:note[@type='editorial'],25
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,1,.//tei:sourceDoc//tei:note[@type='authorial'],0
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,134,.//tei:sourceDoc//tei:surface,0
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,20,.//tei:sourceDoc//tei:add,0
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,287,.//tei:sourceDoc//tei:zone,0
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,1101,.//tei:sourceDoc//tei:line,0
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,648,.//tei:sourceDoc//tei:seg,0
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,1,.//tei:abstract,0
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,13,.//tei:sourceDesc//tei:list[@type='editorial']/tei:item,11
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,1,.//tei:sourceDesc//tei:list[@type='authorial']/tei:item,0
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,1,.//tei:sourceDesc//tei:list[@type='Friedrich_Fontane']/tei:item,29
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,1,.//tei:sourceDesc//tei:list[@type='Fontane_Blätter']/tei:item,23
22jtt,Notizbuch B8,1,N/A,N/A,14,77,346,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,438,.//tei:sourceDoc//tei:rs,0
22jtt,Notizbuch B8,N/A,16,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,16,.//tei:sourceDoc//tei:ptr,0
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,15,.//tei:sourceDoc//tei:date,0
22jtt,Notizbuch B8,N/A,N/A,N/A,N/A,N/A,N/A,1882-01-03 1882-01-10 1882-02-07 1882-02-11 1882-02-28 1882-03-06 1882-03-09 1882-03-10 1882-03-12 1882-03-14 1882-03-29,,1881,29,.//tei:sourceDoc//tei:ref,0
1zzdk,Notizbuch A1,N/A,N/A,N/A,N/A,N/A,N/A,1864,1864,,24,.//tei:sourceDoc//tei:note[@type='editorial'],47
1zzdk,Notizbuch A1,N/A,N/A,N/A,N/A,N/A,N/A,1864,1864,,1,.//tei:sourceDoc//tei:note[@type='authorial'],0
1zzdk,Notizbuch A1,N/A,N/A,N/A,N/A,N/A,N/A,1864,1864,,134,.//tei:sourceDoc//tei:surface,0
