filename,notebook_title,date_e,date_a,date_f,count_context,context,average_context
1zzdt,Notizbuch C12,1875,1875,,859,.//tei:sourceDoc//tei:seg,40
1zzdt,Notizbuch C12,1875,1875,,1,.//tei:abstract,2
1zzdr,Notizbuch C9,1874,,,0,.//tei:sourceDoc//tei:note[@type='editorial'],0
1zzdr,Notizbuch C9,1874,,,0,.//tei:sourceDoc//tei:note[@type='authorial'],0
1zzdr,Notizbuch C9,1874,,,220,.//tei:sourceDoc//tei:surface,2
1zzdr,Notizbuch C9,1874,,,77,.//tei:sourceDoc//tei:add,2
1zzdr,Notizbuch C9,1874,,,252,.//tei:sourceDoc//tei:zone,2
1zzdr,Notizbuch C9,1874,,,2553,.//tei:sourceDoc//tei:line,2
1zzdr,Notizbuch C9,1874,,,1711,.//tei:sourceDoc//tei:seg,2
1zzdr,Notizbuch C9,1874,,,1,.//tei:abstract,2
1zzdw,Notizbuch D5, ,,1866,1,.//tei:sourceDoc//tei:note[@type='editorial'],9
1zzdw,Notizbuch D5, ,,1866,1,.//tei:sourceDoc//tei:note[@type='authorial'],4
1zzdw,Notizbuch D5, ,,1866,215,.//tei:sourceDoc//tei:surface,4
1zzdw,Notizbuch D5, ,,1866,11,.//tei:sourceDoc//tei:add,4
1zzdw,Notizbuch D5, ,,1866,251,.//tei:sourceDoc//tei:zone,4
1zzdw,Notizbuch D5, ,,1866,1526,.//tei:sourceDoc//tei:line,4
1zzdw,Notizbuch D5, ,,1866,294,.//tei:sourceDoc//tei:seg,4
1zzdw,Notizbuch D5, ,,1866,1,.//tei:abstract,52
22jt9,Notizbuch B5,1880-01-07 1880-01-21 1880-02-10 1880-02-14 1880-03-18 1880-03-24 1880-03-28 1880-03-30,,,10,.//tei:sourceDoc//tei:note[@type='editorial'],26
22jt9,Notizbuch B5,1880-01-07 1880-01-21 1880-02-10 1880-02-14 1880-03-18 1880-03-24 1880-03-28 1880-03-30,,,0,.//tei:sourceDoc//tei:note[@type='authorial'],0
22jt9,Notizbuch B5,1880-01-07 1880-01-21 1880-02-10 1880-02-14 1880-03-18 1880-03-24 1880-03-28 1880-03-30,,,134,.//tei:sourceDoc//tei:surface,30
22jt9,Notizbuch B5,1880-01-07 1880-01-21 1880-02-10 1880-02-14 1880-03-18 1880-03-24 1880-03-28 1880-03-30,,,59,.//tei:sourceDoc//tei:add,30
22jt9,Notizbuch B5,1880-01-07 1880-01-21 1880-02-10 1880-02-14 1880-03-18 1880-03-24 1880-03-28 1880-03-30,,,347,.//tei:sourceDoc//tei:zone,30
22jt9,Notizbuch B5,1880-01-07 1880-01-21 1880-02-10 1880-02-14 1880-03-18 1880-03-24 1880-03-28 1880-03-30,,,1468,.//tei:sourceDoc//tei:line,30
22jt9,Notizbuch B5,1880-01-07 1880-01-21 1880-02-10 1880-02-14 1880-03-18 1880-03-24 1880-03-28 1880-03-30,,,763,.//tei:sourceDoc//tei:seg,30
22jt9,Notizbuch B5,1880-01-07 1880-01-21 1880-02-10 1880-02-14 1880-03-18 1880-03-24 1880-03-28 1880-03-30,,,1,.//tei:abstract,66
22jtk,Notizbuch B9,1881-11-08 1881-11-17 1881-12-09 1881-12-13 1881-12-16 1881-12-23,,1881,14,.//tei:sourceDoc//tei:note[@type='editorial'],43
22jtk,Notizbuch B9,1881-11-08 1881-11-17 1881-12-09 1881-12-13 1881-12-16 1881-12-23,,1881,0,.//tei:sourceDoc//tei:note[@type='authorial'],0
22jtk,Notizbuch B9,1881-11-08 1881-11-17 1881-12-09 1881-12-13 1881-12-16 1881-12-23,,1881,134,.//tei:sourceDoc//tei:surface,8
22jtk,Notizbuch B9,1881-11-08 1881-11-17 1881-12-09 1881-12-13 1881-12-16 1881-12-23,,1881,16,.//tei:sourceDoc//tei:add,8
22jtk,Notizbuch B9,1881-11-08 1881-11-17 1881-12-09 1881-12-13 1881-12-16 1881-12-23,,1881,165,.//tei:sourceDoc//tei:zone,8
22jtk,Notizbuch B9,1881-11-08 1881-11-17 1881-12-09 1881-12-13 1881-12-16 1881-12-23,,1881,568,.//tei:sourceDoc//tei:line,8
22jtk,Notizbuch B9,1881-11-08 1881-11-17 1881-12-09 1881-12-13 1881-12-16 1881-12-23,,1881,312,.//tei:sourceDoc//tei:seg,8
22jtk,Notizbuch B9,1881-11-08 1881-11-17 1881-12-09 1881-12-13 1881-12-16 1881-12-23,,1881,1,.//tei:abstract,23
2128f,Notizbuch A6,1863-07-17 1863-09-27 1863-09-29 1863-09-30,,,8,.//tei:sourceDoc//tei:note[@type='editorial'],50
2128f,Notizbuch A6,1863-07-17 1863-09-27 1863-09-29 1863-09-30,,,0,.//tei:sourceDoc//tei:note[@type='authorial'],0
2128f,Notizbuch A6,1863-07-17 1863-09-27 1863-09-29 1863-09-30,,,199,.//tei:sourceDoc//tei:surface,1
2128f,Notizbuch A6,1863-07-17 1863-09-27 1863-09-29 1863-09-30,,,51,.//tei:sourceDoc//tei:add,1
2128f,Notizbuch A6,1863-07-17 1863-09-27 1863-09-29 1863-09-30,,,386,.//tei:sourceDoc//tei:zone,1
2128f,Notizbuch A6,1863-07-17 1863-09-27 1863-09-29 1863-09-30,,,762,.//tei:sourceDoc//tei:line,1
2128f,Notizbuch A6,1863-07-17 1863-09-27 1863-09-29 1863-09-30,,,337,.//tei:sourceDoc//tei:seg,1
2128f,Notizbuch A6,1863-07-17 1863-09-27 1863-09-29 1863-09-30,,,1,.//tei:abstract,2
2128p,Notizbuch A19,(An Bord der Sphinx - Niederschrift) und (An Bord der Sphinx - Kapitel-Disposition und Ortsnamen),,,7,.//tei:sourceDoc//tei:note[@type='editorial'],38
2128p,Notizbuch A19,(An Bord der Sphinx - Niederschrift) und (An Bord der Sphinx - Kapitel-Disposition und Ortsnamen),,,1,.//tei:sourceDoc//tei:note[@type='authorial'],19
2128p,Notizbuch A19,(An Bord der Sphinx - Niederschrift) und (An Bord der Sphinx - Kapitel-Disposition und Ortsnamen),,,117,.//tei:sourceDoc//tei:surface,19
2128p,Notizbuch A19,(An Bord der Sphinx - Niederschrift) und (An Bord der Sphinx - Kapitel-Disposition und Ortsnamen),,,61,.//tei:sourceDoc//tei:add,19
2128p,Notizbuch A19,(An Bord der Sphinx - Niederschrift) und (An Bord der Sphinx - Kapitel-Disposition und Ortsnamen),,,174,.//tei:sourceDoc//tei:zone,19
2128p,Notizbuch A19,(An Bord der Sphinx - Niederschrift) und (An Bord der Sphinx - Kapitel-Disposition und Ortsnamen),,,1028,.//tei:sourceDoc//tei:line,19
2128p,Notizbuch A19,(An Bord der Sphinx - Niederschrift) und (An Bord der Sphinx - Kapitel-Disposition und Ortsnamen),,,411,.//tei:sourceDoc//tei:seg,19
2128p,Notizbuch A19,(An Bord der Sphinx - Niederschrift) und (An Bord der Sphinx - Kapitel-Disposition und Ortsnamen),,,1,.//tei:abstract,121
2128r,Notizbuch D4," : XXX,: XXX und XXX",1866,,3,.//tei:sourceDoc//tei:note[@type='editorial'],45
2128r,Notizbuch D4," : XXX,: XXX und XXX",1866,,0,.//tei:sourceDoc//tei:note[@type='authorial'],0
2128r,Notizbuch D4," : XXX,: XXX und XXX",1866,,163,.//tei:sourceDoc//tei:surface,22
2128r,Notizbuch D4," : XXX,: XXX und XXX",1866,,200,.//tei:sourceDoc//tei:add,22
2128r,Notizbuch D4," : XXX,: XXX und XXX",1866,,626,.//tei:sourceDoc//tei:zone,22
2128r,Notizbuch D4," : XXX,: XXX und XXX",1866,,2983,.//tei:sourceDoc//tei:line,22
2128r,Notizbuch D4," : XXX,: XXX und XXX",1866,,1372,.//tei:sourceDoc//tei:seg,22
2128r,Notizbuch D4," : XXX,: XXX und XXX",1866,,1,.//tei:abstract,182
1zzdn,Notizbuch A15,1869-06 1869-06 1869-07-13,meist 1869,,22,.//tei:sourceDoc//tei:note[@type='editorial'],85
1zzdn,Notizbuch A15,1869-06 1869-06 1869-07-13,meist 1869,,3,.//tei:sourceDoc//tei:note[@type='authorial'],18
1zzdn,Notizbuch A15,1869-06 1869-06 1869-07-13,meist 1869,,169,.//tei:sourceDoc//tei:surface,18
1zzdn,Notizbuch A15,1869-06 1869-06 1869-07-13,meist 1869,,63,.//tei:sourceDoc//tei:add,18
1zzdn,Notizbuch A15,1869-06 1869-06 1869-07-13,meist 1869,,489,.//tei:sourceDoc//tei:zone,18
1zzdn,Notizbuch A15,1869-06 1869-06 1869-07-13,meist 1869,,1459,.//tei:sourceDoc//tei:line,18
1zzdn,Notizbuch A15,1869-06 1869-06 1869-07-13,meist 1869,,879,.//tei:sourceDoc//tei:seg,18
1zzdn,Notizbuch A15,1869-06 1869-06 1869-07-13,meist 1869,,1,.//tei:abstract,127
2128j,Notizbuch A11,1860-06-01 1860-06-17 1861-03-31,,,8,.//tei:sourceDoc//tei:note[@type='editorial'],34
2128j,Notizbuch A11,1860-06-01 1860-06-17 1861-03-31,,,2,.//tei:sourceDoc//tei:note[@type='authorial'],10
2128j,Notizbuch A11,1860-06-01 1860-06-17 1861-03-31,,,168,.//tei:sourceDoc//tei:surface,12
2128j,Notizbuch A11,1860-06-01 1860-06-17 1861-03-31,,,131,.//tei:sourceDoc//tei:add,12
2128j,Notizbuch A11,1860-06-01 1860-06-17 1861-03-31,,,587,.//tei:sourceDoc//tei:zone,12
2128j,Notizbuch A11,1860-06-01 1860-06-17 1861-03-31,,,1990,.//tei:sourceDoc//tei:line,12
2128j,Notizbuch A11,1860-06-01 1860-06-17 1861-03-31,,,1542,.//tei:sourceDoc//tei:seg,12
2128j,Notizbuch A11,1860-06-01 1860-06-17 1861-03-31,,,1,.//tei:abstract,42
22jtm,Notizbuch B11,1882-04-21 1882-04-30 1882-05-01 1882-09-17 1882-09-30 1883-04-19,,1882,15,.//tei:sourceDoc//tei:note[@type='editorial'],25
22jtm,Notizbuch B11,1882-04-21 1882-04-30 1882-05-01 1882-09-17 1882-09-30 1883-04-19,,1882,3,.//tei:sourceDoc//tei:note[@type='authorial'],3
22jtm,Notizbuch B11,1882-04-21 1882-04-30 1882-05-01 1882-09-17 1882-09-30 1883-04-19,,1882,137,.//tei:sourceDoc//tei:surface,3
22jtm,Notizbuch B11,1882-04-21 1882-04-30 1882-05-01 1882-09-17 1882-09-30 1883-04-19,,1882,17,.//tei:sourceDoc//tei:add,3
22jtm,Notizbuch B11,1882-04-21 1882-04-30 1882-05-01 1882-09-17 1882-09-30 1883-04-19,,1882,277,.//tei:sourceDoc//tei:zone,3
22jtm,Notizbuch B11,1882-04-21 1882-04-30 1882-05-01 1882-09-17 1882-09-30 1883-04-19,,1882,805,.//tei:sourceDoc//tei:line,3
22jtm,Notizbuch B11,1882-04-21 1882-04-30 1882-05-01 1882-09-17 1882-09-30 1883-04-19,,1882,329,.//tei:sourceDoc//tei:seg,3
22jtm,Notizbuch B11,1882-04-21 1882-04-30 1882-05-01 1882-09-17 1882-09-30 1883-04-19,,1882,1,.//tei:abstract,78
